sentence,ambiguous,reduced,post_rc_POS,surprisal
The player who was thrown the plastic frisbee included <eos>,False,False,VBD,11.337811470031738
The player who was thrown the plastic frisbee came <eos>,False,False,VBD,9.845866203308105
The player who was thrown the plastic frisbee went <eos>,False,False,VBD,9.716151237487793
The player who was thrown the plastic frisbee wrote <eos>,False,False,VBD,13.03119945526123
The player who was thrown the plastic frisbee announced <eos>,False,False,VBD,14.298385620117188
The player who was thrown the plastic frisbee appeared <eos>,False,False,VBD,10.508938789367676
The player who was thrown the plastic frisbee remained <eos>,False,False,VBD,12.800368309020996
The player who was thrown the plastic frisbee followed <eos>,False,False,VBD,12.183439254760742
The player who was thrown the plastic frisbee gave <eos>,False,False,VBD,8.836335182189941
The player who was thrown the plastic frisbee joined <eos>,False,False,VBD,13.964654922485352
The player who was thrown the plastic frisbee reported <eos>,False,False,VBD,13.740222930908203
The player who was thrown the plastic frisbee decided <eos>,False,False,VBD,12.415654182434082
The player who was thrown the plastic frisbee added <eos>,False,False,VBD,12.340105056762695
The player who was thrown the plastic frisbee closed <eos>,False,False,VBD,12.784040451049805
The player who was thrown the plastic frisbee failed <eos>,False,False,VBD,11.44887924194336
The player who was thrown the plastic frisbee lived <eos>,False,False,VBD,14.549917221069336
The player who was thrown the plastic frisbee turned <eos>,False,False,VBD,11.73124885559082
The player who was thrown the plastic frisbee wanted <eos>,False,False,VBD,11.897046089172363
The player who was thrown the plastic frisbee attended <eos>,False,False,VBD,16.258174896240234
The player who was thrown the plastic frisbee helped <eos>,False,False,VBD,11.31777286529541
The player who was thrown the plastic frisbee grew <eos>,False,False,VBD,13.729129791259766
The player who was thrown the plastic frisbee got <eos>,False,False,VBD,10.538908958435059
The player who was thrown the plastic frisbee suffered <eos>,False,False,VBD,13.002178192138672
The player who was thrown the plastic frisbee resulted <eos>,False,False,VBD,11.215654373168945
The player who was thrown the plastic frisbee agreed <eos>,False,False,VBD,15.252744674682617
The player who was thrown the plastic frisbee occurred <eos>,False,False,VBD,12.755868911743164
The player who was thrown the plastic frisbee refused <eos>,False,False,VBD,12.175796508789062
The player who was thrown the plastic frisbee showed <eos>,False,False,VBD,10.485925674438477
The player who was thrown the plastic frisbee revealed <eos>,False,False,VBD,11.649364471435547
The player who was thrown the plastic frisbee fell <eos>,False,False,VBD,10.488061904907227
The player who was thrown the plastic frisbee argued <eos>,False,False,VBD,16.5541934967041
The player who was thrown the plastic frisbee dropped <eos>,False,False,VBD,12.027535438537598
The player who was thrown the plastic frisbee contributed <eos>,False,False,VBD,14.420387268066406
The player who was thrown the plastic frisbee voted <eos>,False,False,VBD,15.872089385986328
The player who was thrown the plastic frisbee declined <eos>,False,False,VBD,16.003360748291016
The player who was thrown the plastic frisbee resigned <eos>,False,False,VBD,17.29465675354004
The player who was thrown the plastic frisbee concluded <eos>,False,False,VBD,15.439172744750977
The player who was thrown the plastic frisbee explained <eos>,False,False,VBD,14.965126991271973
The player who was thrown the plastic frisbee participated <eos>,False,False,VBD,16.156641006469727
The player who was thrown the plastic frisbee stopped <eos>,False,False,VBD,12.86750316619873
The player who was thrown the plastic frisbee wounded <eos>,False,False,VBD,16.404083251953125
The player who was thrown the plastic frisbee attracted <eos>,False,False,VBD,15.07013988494873
The player who was thrown the plastic frisbee denied <eos>,False,False,VBD,16.969877243041992
The player who was thrown the plastic frisbee happened <eos>,False,False,VBD,13.647780418395996
The player who was thrown the plastic frisbee emerged <eos>,False,False,VBD,15.32313346862793
The player who was thrown the plastic frisbee surrounded <eos>,False,False,VBD,16.87958526611328
The player who was thrown the plastic frisbee seemed <eos>,False,False,VBD,12.889578819274902
The player who was thrown the plastic frisbee traveled <eos>,False,False,VBD,14.463760375976562
The player who was thrown the plastic frisbee responded <eos>,False,False,VBD,12.282678604125977
The player who was thrown the plastic frisbee looked <eos>,False,False,VBD,11.472023963928223
The player who was thrown the plastic frisbee landed <eos>,False,False,VBD,13.891300201416016
The player who was thrown the plastic frisbee hoped <eos>,False,False,VBD,16.722558975219727
The player who was thrown the plastic frisbee escaped <eos>,False,False,VBD,13.702582359313965
The player who was thrown the plastic frisbee manufactured <eos>,False,False,VBD,16.32952308654785
The player who was thrown the plastic frisbee pulled <eos>,False,False,VBD,11.63231372833252
The player who was thrown the plastic frisbee resumed <eos>,False,False,VBD,18.269962310791016
The player who was thrown the plastic frisbee demanded <eos>,False,False,VBD,15.609495162963867
The player who was thrown the plastic frisbee acknowledged <eos>,False,False,VBD,18.521587371826172
The player who was thrown the plastic frisbee disappeared <eos>,False,False,VBD,13.658684730529785
The man stabbed deeply and fatally was <eos>,True,True,VBD,12.878266334533691
The man stabbed deeply and fatally were <eos>,True,True,VBD,21.51830291748047
The man stabbed deeply and fatally had <eos>,True,True,VBD,14.347210884094238
The man stabbed deeply and fatally became <eos>,True,True,VBD,16.965490341186523
The man stabbed deeply and fatally did <eos>,True,True,VBD,16.39800453186035
The man stabbed deeply and fatally began <eos>,True,True,VBD,19.78363609313965
The man stabbed deeply and fatally said <eos>,True,True,VBD,16.090574264526367
The man stabbed deeply and fatally took <eos>,True,True,VBD,13.763437271118164
The man stabbed deeply and fatally died <eos>,True,True,VBD,12.460497856140137
The man stabbed deeply and fatally served <eos>,True,True,VBD,15.899415016174316
The man stabbed deeply and fatally included <eos>,True,True,VBD,23.860301971435547
The man stabbed deeply and fatally came <eos>,True,True,VBD,17.620466232299805
The man stabbed deeply and fatally went <eos>,True,True,VBD,16.89402961730957
The man stabbed deeply and fatally wrote <eos>,True,True,VBD,16.912368774414062
The man stabbed deeply and fatally announced <eos>,True,True,VBD,23.262243270874023
The man stabbed deeply and fatally appeared <eos>,True,True,VBD,18.95182991027832
The man stabbed deeply and fatally remained <eos>,True,True,VBD,17.990123748779297
The man stabbed deeply and fatally followed <eos>,True,True,VBD,17.786575317382812
The man stabbed deeply and fatally gave <eos>,True,True,VBD,14.894648551940918
The man stabbed deeply and fatally joined <eos>,True,True,VBD,18.32147979736328
The man stabbed deeply and fatally reported <eos>,True,True,VBD,18.906448364257812
The man stabbed deeply and fatally decided <eos>,True,True,VBD,21.33530616760254
The man stabbed deeply and fatally added <eos>,True,True,VBD,19.402036666870117
The man stabbed deeply and fatally closed <eos>,True,True,VBD,18.81317901611328
The man stabbed deeply and fatally failed <eos>,True,True,VBD,16.5648136138916
The man stabbed deeply and fatally lived <eos>,True,True,VBD,19.01344108581543
The man stabbed deeply and fatally turned <eos>,True,True,VBD,14.683953285217285
The man stabbed deeply and fatally wanted <eos>,True,True,VBD,17.287565231323242
The man stabbed deeply and fatally attended <eos>,True,True,VBD,19.496292114257812
The man stabbed deeply and fatally helped <eos>,True,True,VBD,16.49236488342285
The man stabbed deeply and fatally grew <eos>,True,True,VBD,23.38558006286621
The man stabbed deeply and fatally got <eos>,True,True,VBD,18.135540008544922
The man stabbed deeply and fatally suffered <eos>,True,True,VBD,13.873579025268555
The man stabbed deeply and fatally resulted <eos>,True,True,VBD,18.25343894958496
The man stabbed deeply and fatally agreed <eos>,True,True,VBD,25.090700149536133
The man stabbed deeply and fatally occurred <eos>,True,True,VBD,18.02338218688965
The man stabbed deeply and fatally refused <eos>,True,True,VBD,15.853879928588867
The man stabbed deeply and fatally showed <eos>,True,True,VBD,18.382225036621094
The man stabbed deeply and fatally revealed <eos>,True,True,VBD,20.76424217224121
The man stabbed deeply and fatally fell <eos>,True,True,VBD,14.572136878967285
The man stabbed deeply and fatally argued <eos>,True,True,VBD,22.538747787475586
The man stabbed deeply and fatally dropped <eos>,True,True,VBD,17.902250289916992
The man stabbed deeply and fatally contributed <eos>,True,True,VBD,17.52648162841797
The man stabbed deeply and fatally voted <eos>,True,True,VBD,23.038175582885742
The man stabbed deeply and fatally declined <eos>,True,True,VBD,21.291397094726562
The man stabbed deeply and fatally resigned <eos>,True,True,VBD,18.507915496826172
The man stabbed deeply and fatally concluded <eos>,True,True,VBD,23.276668548583984
The man stabbed deeply and fatally explained <eos>,True,True,VBD,22.267826080322266
The man stabbed deeply and fatally participated <eos>,True,True,VBD,20.11808967590332
The man stabbed deeply and fatally stopped <eos>,True,True,VBD,19.02559471130371
The man stabbed deeply and fatally wounded <eos>,True,True,VBD,0.47247228026390076
The man stabbed deeply and fatally attracted <eos>,True,True,VBD,16.510879516601562
The man stabbed deeply and fatally denied <eos>,True,True,VBD,16.766435623168945
The man stabbed deeply and fatally happened <eos>,True,True,VBD,18.271272659301758
The man stabbed deeply and fatally emerged <eos>,True,True,VBD,23.181350708007812
The man stabbed deeply and fatally surrounded <eos>,True,True,VBD,16.90407371520996
The man stabbed deeply and fatally seemed <eos>,True,True,VBD,20.520429611206055
The man stabbed deeply and fatally traveled <eos>,True,True,VBD,19.051223754882812
The man stabbed deeply and fatally responded <eos>,True,True,VBD,19.407716751098633
The man stabbed deeply and fatally looked <eos>,True,True,VBD,17.598674774169922
The man stabbed deeply and fatally landed <eos>,True,True,VBD,18.793180465698242
The man stabbed deeply and fatally hoped <eos>,True,True,VBD,23.439992904663086
The man stabbed deeply and fatally escaped <eos>,True,True,VBD,11.18532943725586
The man stabbed deeply and fatally manufactured <eos>,True,True,VBD,26.682342529296875
The man stabbed deeply and fatally pulled <eos>,True,True,VBD,15.67846393585205
The man stabbed deeply and fatally resumed <eos>,True,True,VBD,24.68893814086914
The man stabbed deeply and fatally demanded <eos>,True,True,VBD,20.140321731567383
The man stabbed deeply and fatally acknowledged <eos>,True,True,VBD,24.118885040283203
The man stabbed deeply and fatally disappeared <eos>,True,True,VBD,18.498260498046875
The man who was stabbed deeply and fatally was <eos>,True,False,VBD,13.66002368927002
The man who was stabbed deeply and fatally were <eos>,True,False,VBD,23.547821044921875
The man who was stabbed deeply and fatally had <eos>,True,False,VBD,14.523244857788086
The man who was stabbed deeply and fatally became <eos>,True,False,VBD,16.77885627746582
The man who was stabbed deeply and fatally did <eos>,True,False,VBD,17.320945739746094
The man who was stabbed deeply and fatally began <eos>,True,False,VBD,19.827117919921875
The man who was stabbed deeply and fatally said <eos>,True,False,VBD,15.790897369384766
The man who was stabbed deeply and fatally took <eos>,True,False,VBD,14.485268592834473
The man who was stabbed deeply and fatally died <eos>,True,False,VBD,10.259387969970703
The man who was stabbed deeply and fatally served <eos>,True,False,VBD,16.5506591796875
The man who was stabbed deeply and fatally included <eos>,True,False,VBD,24.184772491455078
The man who was stabbed deeply and fatally came <eos>,True,False,VBD,17.38093376159668
The man who was stabbed deeply and fatally went <eos>,True,False,VBD,16.20205307006836
The man who was stabbed deeply and fatally wrote <eos>,True,False,VBD,17.048460006713867
The man who was stabbed deeply and fatally announced <eos>,True,False,VBD,22.958049774169922
The man who was stabbed deeply and fatally appeared <eos>,True,False,VBD,18.550880432128906
The man who was stabbed deeply and fatally remained <eos>,True,False,VBD,17.590444564819336
The man who was stabbed deeply and fatally followed <eos>,True,False,VBD,19.654682159423828
The man who was stabbed deeply and fatally gave <eos>,True,False,VBD,15.499536514282227
The man who was stabbed deeply and fatally joined <eos>,True,False,VBD,18.409170150756836
The man who was stabbed deeply and fatally reported <eos>,True,False,VBD,17.867916107177734
The man who was stabbed deeply and fatally decided <eos>,True,False,VBD,21.69387435913086
The man who was stabbed deeply and fatally added <eos>,True,False,VBD,19.00967025756836
The man who was stabbed deeply and fatally closed <eos>,True,False,VBD,20.073949813842773
The man who was stabbed deeply and fatally failed <eos>,True,False,VBD,16.36379051208496
The man who was stabbed deeply and fatally lived <eos>,True,False,VBD,19.549537658691406
The man who was stabbed deeply and fatally turned <eos>,True,False,VBD,15.021244049072266
The man who was stabbed deeply and fatally wanted <eos>,True,False,VBD,16.589824676513672
The man who was stabbed deeply and fatally attended <eos>,True,False,VBD,19.54287338256836
The man who was stabbed deeply and fatally helped <eos>,True,False,VBD,16.65468406677246
The man who was stabbed deeply and fatally grew <eos>,True,False,VBD,22.826000213623047
The man who was stabbed deeply and fatally got <eos>,True,False,VBD,17.352272033691406
The man who was stabbed deeply and fatally suffered <eos>,True,False,VBD,13.45334529876709
The man who was stabbed deeply and fatally resulted <eos>,True,False,VBD,20.22235870361328
The man who was stabbed deeply and fatally agreed <eos>,True,False,VBD,26.503890991210938
The man who was stabbed deeply and fatally occurred <eos>,True,False,VBD,18.625537872314453
The man who was stabbed deeply and fatally refused <eos>,True,False,VBD,13.968571662902832
The man who was stabbed deeply and fatally showed <eos>,True,False,VBD,18.867700576782227
The man who was stabbed deeply and fatally revealed <eos>,True,False,VBD,21.12706184387207
The man who was stabbed deeply and fatally fell <eos>,True,False,VBD,13.496210098266602
The man who was stabbed deeply and fatally argued <eos>,True,False,VBD,21.995849609375
The man who was stabbed deeply and fatally dropped <eos>,True,False,VBD,18.047147750854492
The man who was stabbed deeply and fatally contributed <eos>,True,False,VBD,17.177038192749023
The man who was stabbed deeply and fatally voted <eos>,True,False,VBD,21.385452270507812
The man who was stabbed deeply and fatally declined <eos>,True,False,VBD,19.301733016967773
The man who was stabbed deeply and fatally resigned <eos>,True,False,VBD,18.10891342163086
The man who was stabbed deeply and fatally concluded <eos>,True,False,VBD,24.189586639404297
The man who was stabbed deeply and fatally explained <eos>,True,False,VBD,22.252216339111328
The man who was stabbed deeply and fatally participated <eos>,True,False,VBD,19.632089614868164
The man who was stabbed deeply and fatally stopped <eos>,True,False,VBD,19.13310432434082
The man who was stabbed deeply and fatally wounded <eos>,True,False,VBD,0.7903254628181458
The man who was stabbed deeply and fatally attracted <eos>,True,False,VBD,16.96613311767578
The man who was stabbed deeply and fatally denied <eos>,True,False,VBD,14.955204963684082
The man who was stabbed deeply and fatally happened <eos>,True,False,VBD,18.591821670532227
The man who was stabbed deeply and fatally emerged <eos>,True,False,VBD,24.185930252075195
The man who was stabbed deeply and fatally surrounded <eos>,True,False,VBD,19.945518493652344
The man who was stabbed deeply and fatally seemed <eos>,True,False,VBD,21.642236709594727
The man who was stabbed deeply and fatally traveled <eos>,True,False,VBD,18.451841354370117
The man who was stabbed deeply and fatally responded <eos>,True,False,VBD,17.851661682128906
The man who was stabbed deeply and fatally looked <eos>,True,False,VBD,17.979829788208008
The man who was stabbed deeply and fatally landed <eos>,True,False,VBD,18.65473175048828
The man who was stabbed deeply and fatally hoped <eos>,True,False,VBD,24.120145797729492
The man who was stabbed deeply and fatally escaped <eos>,True,False,VBD,11.129075050354004
The man who was stabbed deeply and fatally manufactured <eos>,True,False,VBD,26.03672218322754
The man who was stabbed deeply and fatally pulled <eos>,True,False,VBD,15.61690616607666
The man who was stabbed deeply and fatally resumed <eos>,True,False,VBD,25.72377586364746
The man who was stabbed deeply and fatally demanded <eos>,True,False,VBD,20.47905921936035
The man who was stabbed deeply and fatally acknowledged <eos>,True,False,VBD,23.919506072998047
The man who was stabbed deeply and fatally disappeared <eos>,True,False,VBD,17.571195602416992
The man bitten deeply and fatally was <eos>,False,True,VBD,12.128885269165039
The man bitten deeply and fatally were <eos>,False,True,VBD,18.06818962097168
The man bitten deeply and fatally had <eos>,False,True,VBD,12.764579772949219
The man bitten deeply and fatally became <eos>,False,True,VBD,14.488189697265625
The man bitten deeply and fatally did <eos>,False,True,VBD,13.950223922729492
The man bitten deeply and fatally began <eos>,False,True,VBD,18.209890365600586
The man bitten deeply and fatally said <eos>,False,True,VBD,13.513777732849121
The man bitten deeply and fatally took <eos>,False,True,VBD,12.524660110473633
The man bitten deeply and fatally died <eos>,False,True,VBD,11.047565460205078
The man bitten deeply and fatally served <eos>,False,True,VBD,15.105321884155273
The man bitten deeply and fatally included <eos>,False,True,VBD,19.481210708618164
The man bitten deeply and fatally came <eos>,False,True,VBD,16.14240264892578
The man bitten deeply and fatally went <eos>,False,True,VBD,14.442813873291016
The man bitten deeply and fatally wrote <eos>,False,True,VBD,16.775362014770508
The man bitten deeply and fatally announced <eos>,False,True,VBD,22.1844482421875
The man bitten deeply and fatally appeared <eos>,False,True,VBD,17.425735473632812
The man bitten deeply and fatally remained <eos>,False,True,VBD,15.300505638122559
The man bitten deeply and fatally followed <eos>,False,True,VBD,16.700868606567383
The man bitten deeply and fatally gave <eos>,False,True,VBD,12.789352416992188
The man bitten deeply and fatally joined <eos>,False,True,VBD,18.401689529418945
The man bitten deeply and fatally reported <eos>,False,True,VBD,15.631540298461914
The man bitten deeply and fatally decided <eos>,False,True,VBD,18.795799255371094
The man bitten deeply and fatally added <eos>,False,True,VBD,16.157268524169922
The man bitten deeply and fatally closed <eos>,False,True,VBD,16.955747604370117
The man bitten deeply and fatally failed <eos>,False,True,VBD,14.858591079711914
The man bitten deeply and fatally lived <eos>,False,True,VBD,16.108901977539062
The man bitten deeply and fatally turned <eos>,False,True,VBD,12.18638801574707
The man bitten deeply and fatally wanted <eos>,False,True,VBD,15.55342960357666
The man bitten deeply and fatally attended <eos>,False,True,VBD,18.17763328552246
The man bitten deeply and fatally helped <eos>,False,True,VBD,15.544815063476562
The man bitten deeply and fatally grew <eos>,False,True,VBD,19.820402145385742
The man bitten deeply and fatally got <eos>,False,True,VBD,15.734052658081055
The man bitten deeply and fatally suffered <eos>,False,True,VBD,13.356640815734863
The man bitten deeply and fatally resulted <eos>,False,True,VBD,15.468490600585938
The man bitten deeply and fatally agreed <eos>,False,True,VBD,23.774507522583008
The man bitten deeply and fatally occurred <eos>,False,True,VBD,16.304033279418945
The man bitten deeply and fatally refused <eos>,False,True,VBD,13.34676456451416
The man bitten deeply and fatally showed <eos>,False,True,VBD,15.043718338012695
The man bitten deeply and fatally revealed <eos>,False,True,VBD,17.969846725463867
The man bitten deeply and fatally fell <eos>,False,True,VBD,12.524890899658203
The man bitten deeply and fatally argued <eos>,False,True,VBD,18.933189392089844
The man bitten deeply and fatally dropped <eos>,False,True,VBD,16.071090698242188
The man bitten deeply and fatally contributed <eos>,False,True,VBD,15.008933067321777
The man bitten deeply and fatally voted <eos>,False,True,VBD,20.46950912475586
The man bitten deeply and fatally declined <eos>,False,True,VBD,18.104652404785156
The man bitten deeply and fatally resigned <eos>,False,True,VBD,18.27961540222168
The man bitten deeply and fatally concluded <eos>,False,True,VBD,20.66843032836914
The man bitten deeply and fatally explained <eos>,False,True,VBD,18.911603927612305
The man bitten deeply and fatally participated <eos>,False,True,VBD,19.587413787841797
The man bitten deeply and fatally stopped <eos>,False,True,VBD,16.604265213012695
The man bitten deeply and fatally wounded <eos>,False,True,VBD,1.3533300161361694
The man bitten deeply and fatally attracted <eos>,False,True,VBD,12.074177742004395
The man bitten deeply and fatally denied <eos>,False,True,VBD,14.98173713684082
The man bitten deeply and fatally happened <eos>,False,True,VBD,17.20695686340332
The man bitten deeply and fatally emerged <eos>,False,True,VBD,21.716819763183594
The man bitten deeply and fatally surrounded <eos>,False,True,VBD,16.475536346435547
The man bitten deeply and fatally seemed <eos>,False,True,VBD,18.91092300415039
The man bitten deeply and fatally traveled <eos>,False,True,VBD,16.56960105895996
The man bitten deeply and fatally responded <eos>,False,True,VBD,16.351408004760742
The man bitten deeply and fatally looked <eos>,False,True,VBD,15.17881965637207
The man bitten deeply and fatally landed <eos>,False,True,VBD,15.664229393005371
The man bitten deeply and fatally hoped <eos>,False,True,VBD,21.094615936279297
The man bitten deeply and fatally escaped <eos>,False,True,VBD,9.374216079711914
The man bitten deeply and fatally manufactured <eos>,False,True,VBD,23.9758358001709
The man bitten deeply and fatally pulled <eos>,False,True,VBD,12.942276000976562
The man bitten deeply and fatally resumed <eos>,False,True,VBD,24.02223014831543
The man bitten deeply and fatally demanded <eos>,False,True,VBD,17.924274444580078
The man bitten deeply and fatally acknowledged <eos>,False,True,VBD,21.627517700195312
The man bitten deeply and fatally disappeared <eos>,False,True,VBD,14.891646385192871
The man who was bitten deeply and fatally was <eos>,False,False,VBD,11.30004596710205
The man who was bitten deeply and fatally were <eos>,False,False,VBD,19.892580032348633
The man who was bitten deeply and fatally had <eos>,False,False,VBD,12.023809432983398
The man who was bitten deeply and fatally became <eos>,False,False,VBD,13.846172332763672
The man who was bitten deeply and fatally did <eos>,False,False,VBD,14.187788963317871
The man who was bitten deeply and fatally began <eos>,False,False,VBD,17.557065963745117
The man who was bitten deeply and fatally said <eos>,False,False,VBD,14.22758674621582
The man who was bitten deeply and fatally took <eos>,False,False,VBD,12.809759140014648
The man who was bitten deeply and fatally died <eos>,False,False,VBD,10.172846794128418
The man who was bitten deeply and fatally served <eos>,False,False,VBD,15.528814315795898
The man who was bitten deeply and fatally included <eos>,False,False,VBD,19.955951690673828
The man who was bitten deeply and fatally came <eos>,False,False,VBD,15.122529983520508
The man who was bitten deeply and fatally went <eos>,False,False,VBD,14.56726360321045
The man who was bitten deeply and fatally wrote <eos>,False,False,VBD,16.07402229309082
The man who was bitten deeply and fatally announced <eos>,False,False,VBD,21.92257308959961
The man who was bitten deeply and fatally appeared <eos>,False,False,VBD,16.423215866088867
The man who was bitten deeply and fatally remained <eos>,False,False,VBD,15.379334449768066
The man who was bitten deeply and fatally followed <eos>,False,False,VBD,17.76481056213379
The man who was bitten deeply and fatally gave <eos>,False,False,VBD,13.040263175964355
The man who was bitten deeply and fatally joined <eos>,False,False,VBD,17.57408905029297
The man who was bitten deeply and fatally reported <eos>,False,False,VBD,14.341227531433105
The man who was bitten deeply and fatally decided <eos>,False,False,VBD,18.807369232177734
The man who was bitten deeply and fatally added <eos>,False,False,VBD,14.979957580566406
The man who was bitten deeply and fatally closed <eos>,False,False,VBD,17.902135848999023
The man who was bitten deeply and fatally failed <eos>,False,False,VBD,14.914297103881836
The man who was bitten deeply and fatally lived <eos>,False,False,VBD,16.269338607788086
The man who was bitten deeply and fatally turned <eos>,False,False,VBD,12.698960304260254
The man who was bitten deeply and fatally wanted <eos>,False,False,VBD,14.343992233276367
The man who was bitten deeply and fatally attended <eos>,False,False,VBD,18.34434700012207
The man who was bitten deeply and fatally helped <eos>,False,False,VBD,15.380183219909668
The man who was bitten deeply and fatally grew <eos>,False,False,VBD,18.775867462158203
The man who was bitten deeply and fatally got <eos>,False,False,VBD,16.030498504638672
The man who was bitten deeply and fatally suffered <eos>,False,False,VBD,11.886354446411133
The man who was bitten deeply and fatally resulted <eos>,False,False,VBD,16.68332862854004
The man who was bitten deeply and fatally agreed <eos>,False,False,VBD,24.420875549316406
The man who was bitten deeply and fatally occurred <eos>,False,False,VBD,16.1149845123291
The man who was bitten deeply and fatally refused <eos>,False,False,VBD,12.9528169631958
The man who was bitten deeply and fatally showed <eos>,False,False,VBD,14.09478759765625
The man who was bitten deeply and fatally revealed <eos>,False,False,VBD,17.470134735107422
The man who was bitten deeply and fatally fell <eos>,False,False,VBD,12.090063095092773
The man who was bitten deeply and fatally argued <eos>,False,False,VBD,19.857534408569336
The man who was bitten deeply and fatally dropped <eos>,False,False,VBD,15.961074829101562
The man who was bitten deeply and fatally contributed <eos>,False,False,VBD,14.093955039978027
The man who was bitten deeply and fatally voted <eos>,False,False,VBD,19.319385528564453
The man who was bitten deeply and fatally declined <eos>,False,False,VBD,17.371551513671875
The man who was bitten deeply and fatally resigned <eos>,False,False,VBD,18.8919677734375
The man who was bitten deeply and fatally concluded <eos>,False,False,VBD,21.49458122253418
The man who was bitten deeply and fatally explained <eos>,False,False,VBD,18.49836540222168
The man who was bitten deeply and fatally participated <eos>,False,False,VBD,19.098342895507812
The man who was bitten deeply and fatally stopped <eos>,False,False,VBD,17.697513580322266
The man who was bitten deeply and fatally wounded <eos>,False,False,VBD,1.5608501434326172
The man who was bitten deeply and fatally attracted <eos>,False,False,VBD,12.83670711517334
The man who was bitten deeply and fatally denied <eos>,False,False,VBD,14.543801307678223
The man who was bitten deeply and fatally happened <eos>,False,False,VBD,17.401704788208008
The man who was bitten deeply and fatally emerged <eos>,False,False,VBD,21.92051124572754
The man who was bitten deeply and fatally surrounded <eos>,False,False,VBD,18.336339950561523
The man who was bitten deeply and fatally seemed <eos>,False,False,VBD,19.255746841430664
The man who was bitten deeply and fatally traveled <eos>,False,False,VBD,15.900022506713867
The man who was bitten deeply and fatally responded <eos>,False,False,VBD,15.208234786987305
The man who was bitten deeply and fatally looked <eos>,False,False,VBD,15.31301498413086
The man who was bitten deeply and fatally landed <eos>,False,False,VBD,16.156124114990234
The man who was bitten deeply and fatally hoped <eos>,False,False,VBD,20.61713409423828
The man who was bitten deeply and fatally escaped <eos>,False,False,VBD,9.725448608398438
The man who was bitten deeply and fatally manufactured <eos>,False,False,VBD,22.466041564941406
The man who was bitten deeply and fatally pulled <eos>,False,False,VBD,13.616177558898926
The man who was bitten deeply and fatally resumed <eos>,False,False,VBD,24.14483642578125
The man who was bitten deeply and fatally demanded <eos>,False,False,VBD,18.840103149414062
The man who was bitten deeply and fatally acknowledged <eos>,False,False,VBD,20.72610092163086
The man who was bitten deeply and fatally disappeared <eos>,False,False,VBD,14.769532203674316
The child jumped completely past was <eos>,True,True,VBD,13.511279106140137
The child jumped completely past were <eos>,True,True,VBD,16.819311141967773
The child jumped completely past had <eos>,True,True,VBD,15.759352684020996
The child jumped completely past became <eos>,True,True,VBD,18.87803840637207
The child jumped completely past did <eos>,True,True,VBD,17.533273696899414
The child jumped completely past began <eos>,True,True,VBD,18.93756866455078
The child jumped completely past said <eos>,True,True,VBD,15.152420997619629
The child jumped completely past took <eos>,True,True,VBD,18.511390686035156
The child jumped completely past died <eos>,True,True,VBD,16.069414138793945
The child jumped completely past served <eos>,True,True,VBD,22.431838989257812
The child jumped completely past included <eos>,True,True,VBD,22.367000579833984
The child jumped completely past came <eos>,True,True,VBD,18.691696166992188
The child jumped completely past went <eos>,True,True,VBD,19.746356964111328
The child jumped completely past wrote <eos>,True,True,VBD,21.214916229248047
The child jumped completely past announced <eos>,True,True,VBD,21.06614112854004
The child jumped completely past appeared <eos>,True,True,VBD,20.399442672729492
The child jumped completely past remained <eos>,True,True,VBD,21.35224151611328
The child jumped completely past followed <eos>,True,True,VBD,17.895503997802734
The child jumped completely past gave <eos>,True,True,VBD,19.4074649810791
The child jumped completely past joined <eos>,True,True,VBD,20.966888427734375
The child jumped completely past reported <eos>,True,True,VBD,20.416820526123047
The child jumped completely past decided <eos>,True,True,VBD,18.738679885864258
The child jumped completely past added <eos>,True,True,VBD,22.034067153930664
The child jumped completely past closed <eos>,True,True,VBD,18.660261154174805
The child jumped completely past failed <eos>,True,True,VBD,19.354415893554688
The child jumped completely past lived <eos>,True,True,VBD,19.448753356933594
The child jumped completely past turned <eos>,True,True,VBD,22.294811248779297
The child jumped completely past wanted <eos>,True,True,VBD,21.3190860748291
The child jumped completely past attended <eos>,True,True,VBD,22.730792999267578
The child jumped completely past helped <eos>,True,True,VBD,20.985624313354492
The child jumped completely past grew <eos>,True,True,VBD,21.763103485107422
The child jumped completely past got <eos>,True,True,VBD,19.87518882751465
The child jumped completely past suffered <eos>,True,True,VBD,20.737716674804688
The child jumped completely past resulted <eos>,True,True,VBD,20.20730972290039
The child jumped completely past agreed <eos>,True,True,VBD,21.003843307495117
The child jumped completely past occurred <eos>,True,True,VBD,20.146053314208984
The child jumped completely past refused <eos>,True,True,VBD,21.43585205078125
The child jumped completely past showed <eos>,True,True,VBD,20.43161964416504
The child jumped completely past revealed <eos>,True,True,VBD,20.302438735961914
The child jumped completely past fell <eos>,True,True,VBD,19.124048233032227
The child jumped completely past argued <eos>,True,True,VBD,23.85240936279297
The child jumped completely past dropped <eos>,True,True,VBD,20.982818603515625
The child jumped completely past contributed <eos>,True,True,VBD,25.48064613342285
The child jumped completely past voted <eos>,True,True,VBD,23.816373825073242
The child jumped completely past declined <eos>,True,True,VBD,25.155839920043945
The child jumped completely past resigned <eos>,True,True,VBD,23.481311798095703
The child jumped completely past concluded <eos>,True,True,VBD,24.872344970703125
The child jumped completely past explained <eos>,True,True,VBD,22.873046875
The child jumped completely past participated <eos>,True,True,VBD,24.68382453918457
The child jumped completely past stopped <eos>,True,True,VBD,22.04708480834961
